# expected_volume_mL=112.37,sensor_cal_factor=0.00052587,source_duration_s=25.00
time_s,mass_g,filt_mass_g,filt_inflow_g_s,kz_flow_g_s,cum_volume_g,cum_volume_mL,zone,is_roi
20.77625799179077,78.957084201,80.6567333399736,2.5125582188128437,3.731873485349755,84.44679435993454,84.59907269077794,draining,1
20.812734842300415,81.57749441099999,80.74833126125006,2.946114847479387,3.7082284504673995,84.56210116921514,84.714587426583,draining,1
20.849430084228516,83.368081761,80.85304645012165,3.3384497566471665,3.6846901810031705,84.56553977384219,84.71803223185954,voiding,1
20.85041093826294,80.040902271,80.96625221293682,3.6730004823760196,3.661259155740905,84.70354740529551,84.85628872500051,voiding,1
20.886687994003296,80.80288790099999,81.08363556140276,3.935534920335343,3.63793593875615,84.85402767081668,85.00704034343487,voiding,1
20.924071788787842,81.533321331,81.20153205445185,4.115026366362839,3.6147212094614023,85.01155499054889,85.16485172365147,voiding,1
20.961941957473755,82.587690681,81.31709929100163,4.204309152774023,3.591615782988681,85.01508478011773,85.16838787829867,voiding,1
20.96278190612793,81.99924215099999,81.42832618959972,4.20046547553676,3.568620619429713,85.16556600292,85.31914045574034,voiding,1
20.999018907546997,80.233896561,81.53389946871187,4.104924976725233,3.5457368212671514,85.31853504394202,85.47238533754961,voiding,1
21.037126779556274,79.868416911,81.63297943857319,3.9232871986897613,3.5229656192024756,85.32179877743205,85.4756549563535,voiding,1
21.037986993789673,81.13944470099999,81.72496717012929,3.6649004023053013,3.5003083474425205,85.44764346652954,85.6017265743634,voiding,1
21.07390594482422,83.915512431,81.8093421167922,3.3422468262684912,3.4777664102743846,85.56721746812225,85.72151619727735,voiding,1
21.111791133880615,82.610828961,81.88560225332944,2.9701937116268797,3.4553412423747147,85.67184861543988,85.82633602027639,voiding,1
21.149595737457275,80.20287023099999,81.95328351300263,2.565171689333274,3.4330342657160067,85.67413526835524,85.8286267965891,voiding,1
21.150566816329956,81.321395721,82.01201676857492,2.144338484748061,3.4108468461206445,85.75039948821542,85.90502853958668,voiding,1
21.18998885154724,83.043619971,82.06159741873529,1.7247778325512888,3.388780252464533,85.8041477278708,85.95887370053175,voiding,1
21.225261926651,84.222094641,82.1020543299413,1.3227727139927448,3.3668356212591264,85.80545193777071,85.96018026224276,voiding,1
21.226408004760742,81.55225265099999,82.13369530374932,0.9531801880375648,3.3450139288742378,85.83316862155272,85.98794692601955,draining,1
